2738,"Коломийський інститут Державного вищого навчального закладу ""Прикарпатський національний університет імені Василя Стефаника""",,341,25735101,Державна,Міністерство освіти і науки України,Відокремлений підрозділ,ІВАНО-ФРАНКІВСЬКА ОБЛАСТЬ/М.ІВАНО-ФРАНКІВСЬК,ІВАНО-ФРАНКІВСЬКА ОБЛАСТЬ/М.ІВАНО-ФРАНКІВСЬК, КОЛОМИЯ, КОЛОМИЯ, 78200: Лисенка 8,(03433)2-46-60,ki@pu.if.ua,Кондур Оксана Созонтівна,директор,,,,
2739,"Калуський навчально-консультаційний центр Державного вищого навчального закладу ""Прикарпатський національний університет імені Василя Стефаника""",,341,33427592,Державна,Міністерство освіти і науки України,Відокремлений підрозділ,ІВАНО-ФРАНКІВСЬКА ОБЛАСТЬ/М.ІВАНО-ФРАНКІВСЬК,ІВАНО-ФРАНКІВСЬКА ОБЛАСТЬ/М.ІВАНО-ФРАНКІВСЬК, КАЛУШ, КАЛУШ, 77300: Богдана Хмельницького 70,61200,,Андріїв Ігор Михайлович,завідувач,,,,
2740,"Чортківський навчально-консультаційний центр державного вищого навчального закладу ""Прикарпатський національний університет імені Василя Стефаника""",,341,33427613,Державна,Міністерство освіти і науки України,Відокремлений підрозділ,ТЕРНОПІЛЬСЬКА ОБЛАСТЬ/М.ТЕРНОПІЛЬ,ТЕРНОПІЛЬСЬКА ОБЛАСТЬ/М.ТЕРНОПІЛЬ, ЧОРТКІВСЬКИЙ РАЙОН/М.ЧОРТКІВ, ЧОРТКІВ, 46000: Лесі Українки 18,35522391,,Савків Уляна Степанівна,завідувач,,,,
2742,"Комунальний вищий навчальний заклад ""Дніпропетровський обласний інститут післядипломної педагогічної освіти""","КВНЗ ""ДОІППО""",0,24983906,Комунальна,Обласна рада,Інститут,ДНІПРОПЕТРОВСЬКА ОБЛАСТЬ/М.ДНІПРОПЕТРОВСЬК,ДНІПРОПЕТРОВСЬКА ОБЛАСТЬ/М.ДНІПРОПЕТРОВСЬК, ДНІПРОПЕТРОВСЬК, КІРОВСЬКИЙ, 49106: Свердлова 70,056 7324848; 7708274; 7708286;,doippo.adm@gmail.com,Романенко Михайло Ілліч,ректор,,,,
2743,Інститут післядипломної освіти Національного університету харчових технологій,,47,389127,Державна,Міністерство освіти і науки України,Відокремлений підрозділ,М.КИЇВ,М.КИЇВ, ШЕВЧЕНКІВСЬКИЙ, ШЕВЧЕНКІВСЬКИЙ, 03190: Естонська 8а,(044) 449-12-33,ipdo@ipdo.kiev.ua,Дудко Сергій Дмитрович,директор,,,,
2744,"Коледж Приватного вищого навчального закладу ""Міжнародний класичний університет імені Пилипа Орлика""",,1365,38999042,Приватна,Без підпорядкування,Коледж,МИКОЛАЇВСЬКА ОБЛАСТЬ/М.МИКОЛАЇВ,МИКОЛАЇВСЬКА ОБЛАСТЬ/М.МИКОЛАЇВ, МИКОЛАЇВ, МИКОЛАЇВ, 54000: Карла Лібкнехта 12,(0512) 550736; 593001,info@mku.edu.ua,Навроцький Валерій Анатолійович,директор,,,,
2749,"Інститут післядипломної освіти ""УКРСТЕНО"" у формі товариства з обмеженою відповідальністю","ІПО ""УКРСТЕНО""",0,16288173,Приватна,Без підпорядкування,Інститут,М.КИЇВ,М.КИЇВ, ГОЛОСІЇВСЬКИЙ, ГОЛОСІЇВСЬКИЙ, 03150: Горького 97,(044) 522 09 81,ukrsteno@mail.ru,Мамалига Володимир Михайлович,в.о. ректора,,,,
2750,"Комунальний вищий навчальний заклад ""Херсонська академія неперервної освіти"" Херсонської обласної ради","КВНЗ ""Херсонська академія неперервної освіти""",0,2139794,Комунальна,Управління освіти і науки Херсонської обласної державної адміністрації,Академія,ХЕРСОНСЬКА ОБЛАСТЬ/М.ХЕРСОН,ХЕРСОНСЬКА ОБЛАСТЬ/М.ХЕРСОН, ХЕРСОН, СУВОРОВСЬКИЙ, 73000: Покришева 41,0552370198; 370200; 410810; 410811,suitti.ks@gmail.com,Зубко Анатолій Миколайович,ректор,,,,
2753,"Приватне підприємство ""Центр ""А.В.С.""","ПП ""ЦЕНТР ""А.В.С.""",0,30055845,Приватна,Без підпорядкування,Інститут,М.КИЇВ,М.КИЇВ, ПЕЧЕРСЬКИЙ, ПЕЧЕРСЬКИЙ, 01023: Л.Первомайського 4, квартира 3,0442391091; 2391092,info@abccenter.kiev.ua,Клименко Ганна Андріївна,в.о. директора,,,
2755,"Західнодонбаський інститут Приватного акціонерного товариства ""Вищий навчальний заклад ""Міжрегіональна академія управління персоналом""",,249,25840391,Приватна,Без підпорядкування,Відокремлений підрозділ,ДНІПРОПЕТРОВСЬКА ОБЛАСТЬ/М.ДНІПРОПЕТРОВСЬК,ДНІПРОПЕТРОВСЬКА ОБЛАСТЬ/М.ДНІПРОПЕТРОВСЬК, ПАВЛОГРАД, ПАВЛОГРАД, 51400: Дніпровська 400/1,(05632) 4 36 80, 4 33 15,maup_pavlograd@mail.ru,Житник Ніна Василівна,директор,,,
2757,"Конотопська філія Приватного акціонерного товариства ""Вищий навчальний заклад "" Міжрегіональна Академія управління персоналом""",Конотопська філія МАУП,249,24019205,Приватна,Без підпорядкування,Відокремлений підрозділ,СУМСЬКА ОБЛАСТЬ/М.СУМИ,СУМСЬКА ОБЛАСТЬ/М.СУМИ, КОНОТОП, КОНОТОП, 41600: Леніна 15,(05447) 6-12-82,konotopmaup@ukr.net,Назаренко Ірина Євгенівна,директор,,,,
2758,"Березанська філія Приватного акціонерного товариства ""Вищий навчальний заклад ""Міжрегіональна Академія управління персоналом""",Березанська філія МАУП,249,25896894,Приватна,Без підпорядкування,Відокремлений підрозділ,КИЇВСЬКА ОБЛАСТЬ/М.КИЇВ,КИЇВСЬКА ОБЛАСТЬ/М.КИЇВ, БЕРЕЗАНЬ, БЕРЕЗАНЬ, 07540: Дородніцина 8А,(04475) 6 13 79,,Кащеєва Галина Миколаївна,директор,,,,
2759,"Відокремлений структурний підрозділ Навчально-науковий інститут підприємництва та перспективних технологій Національного університету ""Львівська політехніка""",,97,37073535,Державна,Міністерство освіти і науки України,Відокремлений підрозділ,ЛЬВІВСЬКА ОБЛАСТЬ/М.ЛЬВІВ,ЛЬВІВСЬКА ОБЛАСТЬ/М.ЛЬВІВ, ЛЬВІВ, ФРАНКІВСЬКИЙ, 79044: Горбачевського 18,(032)2970755; 2971527,dir.ippt@gmail.com,Хром`як Йосиф Якович,директор,,,,
